Dimensions,Blocks,Threads,Time,Speedup,[CUDA memcpy HtoD] Time,[CUDA memcpy HtoD] Avg,[CUDA memcpy HtoD] Min,[CUDA memcpy HtoD] Max,[CUDA memcpy DtoH] Time,[CUDA memcpy DtoH] Avg,[CUDA memcpy DtoH] Min,[CUDA memcpy DtoH] Max,cudaMalloc Time,cudaMalloc Avg,cudaMalloc Min,cudaMalloc Max,cudaMemcpy Time,cudaMemcpy Avg,cudaMemcpy Min,cudaMemcpy Max,cudaFree Time,cudaFree Avg,cudaFree Min,cudaFree Max,Device Name,Compute Capability,Total Global Memory,Shared Memory per Block,Registers per Block,Warp Size,Maximum Threads per Block,Thread Dimension Z,Thread Dimension Y,Thread Dimension X,Grid Size Z,Grid Size Y,Grid Size X,Clock Rate,Total Constant Memory,Multiprocessor Count,integrated,Asynchronous Engine Count,Memory Bus Width,Memory Clock Rate,L2 Cache Size,Maximum Threads per Multiprocessor,Concurrent Kernels,float,unsigned_int,int,num_blocks,num_grid,threads,cudaMalloc,cudaMemcpy,cudaFree,+,for,-,*,/
10000,4,8,0.05,0.7999999999999999,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,16,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,32,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,64,0.05,0.7999999999999999,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,128,0.03,1.3333333333333335,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,256,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,512,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,1024,0.05,0.7999999999999999,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,1,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,2,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,4,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,8,0.03,1.3333333333333335,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,16,0.03,1.3333333333333335,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,32,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,64,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,128,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,256,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,512,0.03,1.3333333333333335,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,1024,0.06,0.6666666666666667,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,1,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,2,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,4,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,8,0.1,0.39999999999999997,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,16,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,32,0.06,0.6666666666666667,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,64,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,128,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,256,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,512,0.04,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,1024,0.05,0.7999999999999999,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,1,0.09,1.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,2,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,4,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,8,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,16,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,32,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,64,0.03,3.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,128,0.06,1.5,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,256,0.03,3.0,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,512,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,7,1024,0.04,2.25,0.001287879,0.00042929299999999997,0.000427043,0.000433698,0.00043645,0.00043645,0.00043645,0.00043645,0.17914449600000001,0.059714832,0.00011166,0.17891536,0.0040810279999999996,0.0010202569999999999,0.0005245549999999999,0.0024451,0.0009388729999999999,0.000312957,0.00015568100000000002,0.000394023,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
